Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,text,preview_date,home_team,away_team,url
E0,2010-03-21,blackburn,chelsea,1,1,D,0,1,A,S Bennett,8,14,4,8,10,9,3,11,0,1,0,0,7.5,4.33,1.44,8.0,3.75,1.45,7.0,4.0,1.45,7.0,4.0,1.45,7.5,4.2,1.44,7.0,3.8,1.44,7.5,4.2,1.44,8.0,4.0,1.44,8.0,4.33,1.44,8.0,4.0,1.44,32,8.51,7.59,4.68,4.16,1.5,1.44,32,1.95,1.85,2.0,1.9,12,0.0,6.5,5.74,1.14,1.12,"Chelsea, and especially their manager, Carlo Ancelotti, are in need of a restorative result after elimination from the Champions League in midweek. Of their last 10 games in all competitions, starting with a disappointing 1-1 draw with Hull, they have won five and lost four, which hardly squares with Roman Abramovich's plans for European domination. Hilário is out and Petr Cech remains doubtful, so Ross Turnbull may continue in goal. Blackburn could also do with a lift after losing their last two, but they were beaten 5-0 at Stamford Bridge in October and the omens are not good, with Paul Robinson and Ryan Nelsen injured and loan signing Franco di Santo unavailable against his parent club. Joe Lovejoy",2010-03-19,blackburn,chelsea,https://www.theguardian.com/football/2010/mar/19/squad-sheets-blackburn-rovers-chelsea
E0,2010-03-21,fulham,man city,1,2,A,0,2,A,L Probert,10,14,4,9,8,9,4,2,0,0,0,0,3.1,3.25,2.38,2.95,3.25,2.3,3.1,3.2,2.25,2.85,3.2,2.4,3.1,3.3,2.25,3.0,3.2,2.2,3.1,3.3,2.3,3.2,3.3,2.25,3.2,3.25,2.3,3.25,3.25,2.2,31,3.4,3.14,3.36,3.26,2.38,2.28,29,2.26,2.11,1.75,1.68,16,0.0,2.4,2.22,1.71,1.62,"This will inevitably feel like an afternoon after the Lord Mayor's show given Fulham's astonishing elimination of Juventus in the Europa League on Thursday night, though the hosts will benefit from fresh minds with the likes of Danny Murphy and Jonathan Greening available after European suspension. The visitors arguably have more pressing league priorities, but they arrive at Craven Cottage with only one win from their last six games in all competitions – albeit at nearby Chelsea – and can ill afford to concede more points in their pursuit of fourth place. Yet no side has won at Fulham since January. Theirs is a daunting task. Dominic Fifield",2010-03-19,fulham,man city,https://www.theguardian.com/football/2010/mar/19/squad-sheets-fulham-manchester-city
E0,2010-03-21,man united,liverpool,2,1,H,1,1,D,H Webb,10,4,5,2,10,15,1,2,2,3,0,0,1.67,3.75,5.5,1.65,3.6,5.0,1.7,3.5,5.0,1.7,3.5,4.9,1.67,3.75,5.0,1.65,3.4,5.0,1.67,3.5,5.5,1.67,3.5,5.5,1.67,3.6,5.5,1.67,3.5,5.5,32,1.74,1.68,4.0,3.58,5.75,5.29,31,2.11,2.01,1.84,1.75,13,0.0,1.26,1.23,4.2,3.78,"Liverpool have found better form as they seek a top-four finish, but they may be at least as motivated by the thought of harming Manchester United's prospects of the title. The 4-1 win at Old Trafford a year ago came in the middle of the current run of three consecutive victories over Sir Alex Ferguson's side. United, however, seem to be finding stability, particularly because the centre-backs Rio Ferdinand and Nemanja Vidic are both fit once again, although Jonny Evans remains a doubt with a knee injury. Kevin McCarra",2010-03-19,man united,liverpool,https://www.theguardian.com/football/2010/mar/19/squad-sheets-manchester-united-liverpool
E0,2010-03-23,west ham,wolves,1,3,A,0,1,A,P Dowd,17,5,10,4,9,24,8,5,0,2,0,0,1.8,3.6,4.5,1.72,3.6,4.5,1.75,3.5,4.5,1.75,3.5,4.6,1.8,3.3,3.75,1.75,3.4,4.2,1.7,3.3,4.33,1.8,3.5,4.5,1.8,3.5,4.75,1.8,3.4,4.75,29,1.86,1.77,3.74,3.49,5.05,4.71,28,2.08,1.97,1.86,1.79,12,-0.75,2.09,2.04,1.89,1.85,,,,,https://www.theguardian.com/football/2010/jan/08/squad-sheets-west-ham-wolverhampton-wanderers
E0,2010-03-24,aston villa,sunderland,1,1,D,1,1,D,M Dean,11,10,4,5,5,7,6,7,0,0,0,0,1.53,3.8,7.0,1.55,4.0,5.5,1.53,3.75,6.5,1.5,3.9,6.5,1.53,3.5,5.5,1.55,3.6,5.5,1.5,3.4,6.0,1.57,3.75,6.5,1.57,4.0,6.5,1.57,3.6,6.5,30,1.62,1.55,4.16,3.79,7.0,6.47,29,1.92,1.81,2.05,1.95,14,-1.0,2.03,1.99,1.91,1.88,,,,,
E0,2010-03-24,blackburn,birmingham,2,1,H,1,0,H,M Clattenburg,9,8,7,5,18,10,5,6,2,1,0,0,2.0,3.25,4.0,1.95,3.3,3.8,2.0,3.25,3.75,2.05,3.25,3.5,2.0,3.2,3.2,2.0,3.25,3.4,1.91,3.2,3.5,2.0,3.3,3.8,2.0,3.25,4.0,2.1,3.25,3.5,29,2.13,2.02,3.43,3.28,4.07,3.79,26,2.23,2.09,1.74,1.69,11,0.0,1.47,1.43,2.75,2.63,,,,,
E0,2010-03-24,man city,everton,0,2,A,0,1,A,P Walton,12,10,5,7,11,10,7,4,3,2,0,0,1.83,3.5,4.33,1.8,3.6,4.0,1.83,3.4,4.25,1.8,3.4,4.3,1.8,3.3,3.75,1.8,3.4,4.0,1.8,3.3,3.75,1.83,3.5,4.33,1.95,3.4,4.0,1.85,3.3,4.5,29,2.0,1.89,3.6,3.4,4.5,4.16,28,1.93,1.82,2.01,1.93,11,0.0,1.42,1.35,3.4,3.0,,,,,
E0,2010-03-24,portsmouth,chelsea,0,5,A,0,1,A,L Mason,10,20,6,11,11,11,1,6,3,2,0,0,12.0,5.0,1.3,11.0,5.25,1.25,10.0,5.25,1.27,10.0,5.0,1.27,8.0,4.5,1.29,10.0,5.0,1.25,9.5,5.0,1.22,10.0,5.5,1.29,11.0,5.5,1.29,12.0,5.25,1.25,27,14.0,11.53,5.63,5.25,1.3,1.27,24,1.73,1.64,2.39,2.17,11,0.0,10.0,8.55,1.07,1.05,,,,,
E0,2010-03-27,birmingham,arsenal,1,1,D,0,0,D,H Webb,7,13,3,8,13,13,3,6,3,2,0,0,7.0,4.2,1.5,6.25,4.1,1.48,6.5,3.75,1.53,6.0,3.7,1.55,5.5,3.5,1.53,6.0,3.75,1.5,6.5,3.8,1.53,6.5,4.0,1.53,7.0,4.0,1.53,6.5,3.8,1.53,30,7.0,6.52,4.31,3.92,1.56,1.53,30,1.85,1.77,2.13,2.0,16,1.0,1.95,1.91,2.02,1.95,"Arsenal will feel like they are returning to the scene of the crime this afternoon. It was at St Andrew's, 25 months ago, when Martin Taylor's clumsy challenge left Eduardo da Silva with a broken leg and dislocated ankle on a day that also marked the beginning of the end of their title challenge. With Birmingham unbeaten at home since September, Arsenal's hopes of being crowned champions this season will face another test here as Wenger's side seek to extend a run of six wins without the suspended Thomas Vermaelen. Stuart James",2010-03-26,birmingham,arsenal,https://www.theguardian.com/football/2010/mar/26/birmingham-arsenal-squad-sheets
E0,2010-03-27,bolton,man united,0,4,A,0,1,A,M Atkinson,14,13,10,8,14,15,11,6,0,0,0,0,8.5,4.5,1.4,7.25,4.4,1.4,8.0,4.25,1.4,7.3,4.1,1.43,8.0,4.0,1.33,7.5,4.33,1.35,8.0,4.5,1.4,8.0,4.5,1.4,8.5,4.5,1.4,7.5,4.2,1.44,29,8.95,8.03,4.75,4.36,1.44,1.41,27,1.8,1.74,2.14,2.03,12,1.25,1.94,1.9,2.03,1.98,"Burnley's loss has been Bolton's gain, Owen Coyle steering his new club away from relegation danger with recent alliterative wins against Wolves, West Ham and Wigan. Bolton have Gary Cahill, an England contender, fit and available for the first time since the end of January. United, on one of those familiar charges after six successive wins, have tied Nani to a new, four-year contract. Wayne Rooney has shaken off knee trouble and two evergreens, Ryan Giggs and Paul Scholes, are back in contention after injury. Owen Hargreaves was pulled out of the reserves to rejoin the first-team squad. Joe Lovejoy",2010-03-26,bolton,man united,https://www.theguardian.com/football/2010/mar/26/bolton-wanderers-manchester-united-squad-sheets
E0,2010-03-27,chelsea,aston villa,7,1,H,2,1,H,P Walton,13,7,11,5,12,5,8,6,3,2,0,0,1.4,4.75,8.0,1.4,4.4,7.25,1.42,4.0,8.0,1.35,4.7,8.0,1.36,3.75,8.0,1.35,4.33,7.5,1.36,4.6,8.5,1.4,4.5,8.0,1.4,4.5,9.0,1.4,4.5,8.0,30,1.44,1.39,5.0,4.46,9.42,8.4,28,1.73,1.64,2.35,2.19,12,0.0,1.14,1.1,7.0,6.21,"Carlo Ancelotti made great play after Wednesday's thrashing of Portsmouth that this game will provide a truer test as to whether Chelsea have revived from their untimely slump. Aston Villa are unbeaten in the league in this calendar year, a statistic that is deceptive: seven of their 10 games have been drawn, with those dropped points choking their challenge for fourth place. They were played off the park here last season in arguably the best performance conjured by Luiz Felipe Scolari's Chelsea. Ancelotti's charges, stripped of defensive options, must win if they are to remain in touch with Manchester United ahead of their trip to Old Trafford next week. Dominic Fifield",2010-03-26,chelsea,aston villa,https://www.theguardian.com/football/2010/mar/26/chelsea-aston-villa-squad-sheets
E0,2010-03-27,hull,fulham,2,0,H,1,0,H,C Foy,7,12,4,9,11,15,6,8,2,4,0,0,2.4,3.25,3.0,2.45,3.25,2.75,2.4,3.25,2.85,2.2,3.3,3.1,2.4,3.25,2.5,2.4,3.2,2.7,2.5,3.2,2.88,2.4,3.25,3.0,2.5,3.25,2.88,2.5,3.25,2.8,29,2.5,2.4,3.36,3.26,3.24,2.94,27,2.19,2.08,1.78,1.7,17,0.0,1.75,1.71,2.25,2.1,"Iain Dowie's first home game in charge of Hull offers Jimmy Bullard a chance to show his former employers Fulham and their manager, Roy Hodgson, precisely what they are missing. Bullard's midfield playmaking skills probably represents Hull's best hope of avoiding relegation. After spending much of his time in east Yorkshire injured, he said: ""I owe this club and its fans. I don't want to be seen as a peg-leg."" Fulham are not the best travellers but, having lost to Manchester City and Tottenham during the past week, Hodgson will be anxious to avoid a third defeat in the space of seven days. Louise Taylor",2010-03-26,hull,fulham,https://www.theguardian.com/football/2010/mar/26/hull-city-fulham-squad-sheets
E0,2010-03-27,tottenham,portsmouth,2,0,H,2,0,H,K Friend,16,8,8,3,5,9,11,2,0,1,0,0,1.2,6.0,17.0,1.2,5.75,13.5,1.25,5.25,11.0,1.25,5.5,10.0,1.2,5.0,11.0,1.22,5.25,11.0,1.2,6.0,15.0,1.25,5.5,12.0,1.22,6.0,15.0,1.25,5.5,12.0,29,1.25,1.22,6.7,5.89,17.8,14.19,26,1.67,1.6,2.48,2.25,10,-1.75,1.83,1.78,2.2,2.12,"This preview of an FA Cup semi-final should confirm Tottenham's credentials for finishing in fourth place while doing little to delay Portsmouth's journey back to the Championship. Despite their injury problems Spurs look in good fettle and will expect to achieve a fifth successive league win against Pompey, whose moribund mood will not have been helped by the 5-0 defeat they suffered against Chelsea at Fratton Park. The Spurs branch of the Pompey Old Boys Club will be sympathetic until kick-off time. David James looks in for another busy game. David Lacey",2010-03-26,tottenham,portsmouth,https://www.theguardian.com/football/2010/mar/26/tottenham-hotspur-portsmouth-squad-sheets
E0,2010-03-27,west ham,stoke,0,1,A,0,0,D,A Marriner,17,12,7,7,14,17,6,7,0,2,0,0,2.1,3.3,3.6,2.05,3.25,3.5,2.0,3.25,3.75,2.0,3.3,3.6,2.0,3.2,3.2,2.05,3.25,3.25,2.1,3.2,3.6,2.1,3.4,3.5,2.2,3.25,3.5,2.1,3.25,3.5,29,2.23,2.11,3.4,3.27,3.71,3.48,27,2.16,2.08,1.78,1.7,14,0.0,1.57,1.51,2.62,2.44,"This is West Ham's biggest game of the season so far. Gianfranco Zola's job is in serious jeopardy and so is the club's Premier League survival – and one of the main reasons they find themselves in such a predicament is that they have proven very poor at coping with pressure. That is ominous. They are likely to have plenty of possession this afternoon – opponents of Stoke invariably do – but they need to summon enough confidence and composure to use it well, and cut out unforced errors at the back. Otherwise Stoke, physically and mentally stronger, will push them further into trouble. Paul Doyle",2010-03-26,west ham,stoke,https://www.theguardian.com/football/2010/mar/26/west-ham-stoke-city-squad-sheets
E0,2010-03-27,wolves,everton,0,0,D,0,0,D,M Jones,9,22,2,13,14,12,3,7,1,1,0,0,3.8,3.4,2.0,3.6,3.3,2.0,3.5,3.3,2.05,3.4,3.3,2.05,3.2,3.2,2.0,3.4,3.25,2.0,3.8,3.3,2.0,3.5,3.3,2.1,3.75,3.25,2.05,3.5,3.25,2.1,29,4.02,3.65,3.52,3.33,2.1,2.05,29,2.16,2.05,1.82,1.73,13,0.0,2.68,2.51,1.52,1.48,"If Roberto Mancini versus David Moyes appeared a mismatch during the contretemps on Wednesday evening, the Everton manager encounters someone his own size today: Mick McCarthy. Given the fine form both teams are in, the game promises to be keenly contested. Wolves have taken seven points from three games to increase their chances of a second successive season in the Premier League, while Everton are intent upon a return to Europe. Both managers could have the luxury of naming unchanged teams. Richard Jolly",2010-03-26,wolves,everton,https://www.theguardian.com/football/2010/mar/26/wolves-everton-squad-sheets
E0,2010-03-28,burnley,blackburn,0,1,A,0,1,A,M Dean,7,12,3,5,15,12,7,2,3,2,0,0,2.5,3.25,2.88,2.6,3.2,2.6,2.6,3.25,2.6,2.6,3.2,2.6,2.5,3.2,2.5,2.55,3.2,2.55,2.62,3.3,2.62,2.5,3.3,2.75,2.62,3.25,2.75,2.62,3.25,2.62,28,2.7,2.57,3.4,3.27,2.91,2.71,29,2.02,1.95,1.97,1.81,20,0.0,1.88,1.83,2.08,1.97,"Burnley have insisted Brian Laws's position as their manager is safe – with the chief executive, Paul Fletcher, claiming that even Sir Alex Ferguson would have struggled with the situation Laws inherited. The Manchester United manager would probably have backed himself to earn more than four points from 11 games and, unless Burnley put up a fight against their great rivals, Laws's support from the stands will flood rather than ebb away. Burnley will have the defender, Steven Caldwell, back for the first time since December against a Blackburn side that their manager, Sam Allardyce, wants to ""relax and enjoy the derby"". Tim Rich",2010-03-26,burnley,blackburn,https://www.theguardian.com/football/2010/mar/26/burnley-blackburn-rovers-squad-sheets
E0,2010-03-28,liverpool,sunderland,3,0,H,2,0,H,P Dowd,25,7,16,2,11,9,9,2,0,1,0,0,1.3,5.25,11.0,1.3,4.75,10.0,1.3,4.75,10.0,1.25,5.5,10.0,1.33,4.0,8.0,1.29,4.75,9.0,1.29,5.0,11.0,1.3,5.0,11.0,1.3,5.0,12.0,1.3,4.75,12.0,28,1.33,1.3,5.5,4.97,12.5,10.66,23,1.83,1.75,2.1,2.0,10,0.0,1.08,1.06,10.0,8.19,"Rafael Benítez's belief in the fallibility of his rivals was again vindicated when Manchester City and Aston Villa dropped points on Wednesday, but whether Liverpool can capitalise is another matter. Confidence has returned to Sunderland, who are unbeaten in four games but have not won away in the league since the opening day of the season. Liverpool have nothing to gain through caution at Anfield, and a repeat of the attitude and tactics that produced seven goals in two home matches before defeat at Old Trafford is a prerequisite if Champions League qualification is to remain in reach. Andy Hunter",2010-03-26,liverpool,sunderland,https://www.theguardian.com/football/2010/mar/26/liverpool-sunderland-squad-sheets
E0,2010-03-29,man city,wigan,3,0,H,0,0,D,S Attwell,10,9,8,3,12,13,3,4,3,2,0,1,1.33,4.75,11.0,1.3,4.75,10.0,1.33,4.5,9.5,1.35,4.7,8.0,1.33,4.0,8.0,1.29,4.5,10.0,1.33,4.8,9.5,1.33,4.5,11.0,1.36,4.5,11.0,1.36,4.5,9.0,27,1.4,1.34,5.27,4.69,11.92,9.97,23,1.77,1.72,2.16,2.04,9,0.0,1.12,1.08,8.6,6.99,"After watching Manchester City get floored by Everton Roberto Mancini will hope his men can pick themselves off the canvas to get their push for fourth back on track. Wigan would be wary of relegation if the bottom three weren't so entrenched. Emmanuel Adebayor returns to a City side aiming for their 10th home league win of the season with Manchester United, Arsenal, Villa and Spurs still still to come and they should do – as long as it's the Wigan who were humbled by Notts County, and not Chelsea's conquerors who turn up. Kristian Walsh",2010-03-26,man city,wigan,https://www.theguardian.com/football/2010/mar/26/manchester-city-wigan-athletic-squad-sheets
E0,2010-04-03,arsenal,wolves,1,0,H,0,0,D,A Marriner,23,3,13,2,10,13,10,4,0,2,0,1,1.22,6.0,15.0,1.2,6.0,12.0,1.2,6.0,13.0,1.2,5.5,14.0,1.17,5.5,12.0,1.17,6.0,13.0,1.2,6.0,15.0,1.2,6.0,15.0,1.22,6.5,12.0,1.22,6.0,12.0,35,1.27,1.22,6.5,5.85,16.0,13.3,25,1.61,1.53,2.5,2.38,11,0.0,1.05,1.03,12.0,10.18,"A few weeks ago, this had the makings of a clear-cut home win though Wolves' recent rally away from the relegation zone and Arsenal's injury problems makes the fixture more awkward for the hosts. Arsène Wenger lost Cesc Fábregas, William Gallas and Andrey Arshavin against Barcelona. Add to that the reality that this team departs for Spain on Monday and their resources appear perilously stretched. They can ill afford anything but a victory to retain their title hopes. Wolves, settled and almost safe, last beat Arsenal in 1979 but might arrive hopeful of a repeat. Dominic Fifield",2010-04-02,arsenal,wolves,https://www.theguardian.com/football/2010/apr/02/squad-sheets-arsenal-wolverhampton-wanderers
E0,2010-04-03,bolton,aston villa,0,1,A,0,1,A,M Jones,14,13,10,9,13,14,6,8,2,0,0,0,2.88,3.25,2.5,3.1,3.3,2.2,3.0,3.25,2.3,2.95,3.1,2.4,2.6,3.2,2.38,2.7,3.2,2.4,3.0,3.25,2.38,3.0,3.25,2.38,2.88,3.2,2.5,2.88,3.25,2.4,35,3.0,2.92,3.35,3.24,2.6,2.43,31,2.14,2.02,1.8,1.73,26,0.0,2.2,2.05,1.85,1.74,"Although Martin O'Neill has spent the week trying to insist his off-field relationship with the owner, Randy Lerner, is still solid, Aston Villa have plenty of problems on the field, too. Having beaten only Wigan and Burnley in their last eight games and been humiliated 7-1 at Chelsea last weekend, the Villa manager has injury worries with all three of his main strikers while James Milner and defender Richard Dunne are also doubts. Bolton, who have beaten Villa once in their last 14 attempts in the league, have Gretar Steinsson back from suspension. Tim Rich",2010-04-02,bolton,aston villa,https://www.theguardian.com/football/2010/apr/02/squad-sheets-bolton-wanderers-aston-villa
E0,2010-04-03,burnley,man city,1,6,A,0,5,A,A Wiley,14,20,7,14,5,8,6,7,0,0,0,0,5.0,3.8,1.7,4.9,3.7,1.65,4.75,3.5,1.73,4.9,3.5,1.7,4.5,3.5,1.62,4.6,3.6,1.65,5.0,3.6,1.7,5.0,3.5,1.73,5.5,3.75,1.67,4.5,3.6,1.73,36,5.5,4.99,3.9,3.63,1.75,1.7,31,1.86,1.75,2.13,1.98,17,0.0,4.0,3.51,1.3,1.26,"Under Brian Laws, Burnley's form is abysmal – one win in 13 – but subterranean morale ought to be lifted by the return of captain Steven Caldwell, back after four months out. Manchester City have been consistent only in their inconsistency of late, losing to Hull and Stoke, then winning at Chelsea; losing their unbeaten home record to Everton, then thumping Wigan on Monday, with a Tevez hat-trick. Roberto Mancini, whose job depends on winning the race for fourth place, was hoping to recall Stephen Ireland, but he is not quite ready, and Pablo Zabaleta starts a two-match ban. Joe Lovejoy",2010-04-02,burnley,man city,https://www.theguardian.com/football/2010/apr/02/squad-sheets-burnley-manchester-city
E0,2010-04-03,man united,chelsea,1,2,A,0,1,A,M Dean,9,11,3,5,14,11,3,3,3,1,0,0,2.63,3.2,2.75,2.5,3.2,2.7,2.55,3.2,2.7,2.5,3.1,2.8,2.4,3.3,2.8,2.5,3.1,2.65,2.62,3.1,2.75,2.6,3.25,2.7,2.62,3.2,2.75,2.4,3.2,2.75,36,2.79,2.6,3.25,3.17,2.91,2.75,32,2.23,2.06,1.8,1.71,25,0.0,1.95,1.84,2.0,1.94,"Chelsea will never give thanks for elimination from the Champions League, but they have at least had a period of rest after their elimination by Internazionale. Manchester United, on the other hand, showed the first symptoms of fatigue when losing to Bayern Munich on Tuesday after taking the lead. The test here for Sir Alex Ferguson is to come up with a lineup that has sufficient vigour while also containing the essential experience for a game that could go far towards determining the outcome of the Premier League title race. Kevin McCarra",2010-04-02,man united,chelsea,https://www.theguardian.com/football/2010/apr/02/squad-sheets-manchester-united-chelsea
E0,2010-04-03,portsmouth,blackburn,0,0,D,0,0,D,S Bennett,6,16,3,8,11,10,1,9,2,1,1,0,3.3,3.3,2.25,3.1,3.3,2.2,3.0,3.3,2.25,3.0,3.2,2.3,2.75,3.25,2.2,2.85,3.25,2.25,3.1,3.3,2.3,3.2,3.4,2.2,3.4,3.4,2.1,3.0,3.25,2.25,36,3.62,3.27,3.52,3.34,2.25,2.18,34,2.05,1.97,1.9,1.78,23,0.0,2.6,2.36,1.61,1.56,"The inevitable could become a reality for Portsmouth this weekend. Should they lose this fixture and either Hull or West Ham win theirs, then relegation to the Championship will be confirmed for Avram Grant's men. Such an outcome has looked likely ever since Portsmouth were docked nine points for going into administration and the side may, in truth, welcome an end to the wait. The hosts' many injuries makes defeat a genuine possibility against a side buoyed by their 1-0 victory away to bitter rivals Burnley last Sunday. Sachin Nakrani",2010-04-02,portsmouth,blackburn,https://www.theguardian.com/football/2010/apr/02/squad-sheets-portsmouth-blackburn-rovers
E0,2010-04-03,stoke,hull,2,0,H,1,0,H,L Probert,9,5,3,3,12,12,3,2,3,2,0,0,1.8,3.5,4.5,1.75,3.3,4.8,1.75,3.4,4.75,1.8,3.4,4.3,1.73,3.4,4.0,1.7,3.4,4.5,1.8,3.4,4.6,1.8,3.5,4.5,1.73,3.4,5.5,1.8,3.4,4.5,35,1.85,1.79,3.68,3.43,5.25,4.71,30,2.14,2.04,1.79,1.72,18,0.0,1.35,1.3,3.6,3.25,"It is hard to believe these sides entered the Premier League at the same time. Since the summer of 2008, Stoke and Hull have walked very different paths, with the former now well established in the division while their opponents continue to scrap for survival. Victory over Fulham last week, though, has galvanised Hull and another win today will, temporarily at least, lift them out of the relegation zone. The defender Ibrahima Sonko is unavailable for Iain Dowie's side, though, due to the terms of his loan move from Stoke. Sachin Nakrani",2010-04-02,stoke,hull,https://www.theguardian.com/football/2010/apr/02/squad-sheets-stoke-city-hull-city
E0,2010-04-03,sunderland,tottenham,3,1,H,2,0,H,L Mason,11,12,10,9,16,15,6,6,2,0,0,0,3.6,3.3,2.1,3.35,3.25,2.1,3.25,3.25,2.15,3.2,3.2,2.2,3.2,3.2,2.0,3.4,3.25,2.0,3.5,3.3,2.1,3.6,3.25,2.1,3.5,3.4,2.1,3.4,3.25,2.1,35,3.82,3.53,3.46,3.31,2.15,2.09,33,2.07,1.97,1.88,1.78,19,0.0,2.75,2.47,1.57,1.5,"Tottenham manager Harry Redknapp has claimed he has no regrets about letting Darren Bent leave for Sunderland, even though the forward has now scored 20 league goals for his new club. ""Darren's had a terrific season,"" he said. ""He has scored his goals, it's been a great move for him and it's done him the world of good."" Bent was replaced at Tottenham by Jermain Defoe, who has been in prolific form himself, and the former West Ham and Portsmouth striker is expected to return today after making a rapid recovery from a hamstring injury, aided by spending his nights in an altitude chamber. Richard Flower",2010-04-02,sunderland,tottenham,https://www.theguardian.com/football/2010/apr/02/squad-sheets-sunderland-tottenham-hotspur
E0,2010-04-04,birmingham,liverpool,1,1,D,0,0,D,M Atkinson,8,16,3,8,14,9,5,4,2,1,0,0,4.5,3.5,1.83,4.5,3.5,1.75,4.5,3.5,1.75,4.3,3.4,1.8,4.5,3.3,1.67,4.2,3.5,1.75,4.8,3.5,1.75,5.0,3.5,1.73,4.75,3.5,1.8,4.5,3.6,1.73,36,5.0,4.58,3.63,3.45,1.89,1.8,31,2.26,2.1,1.73,1.68,18,0.0,3.45,3.24,1.35,1.3,The omens are not good for Rafael Benítez. Alex McLeish's side have held the top five clubs in the Premier League at home this season and Benítez has failed to beat Birmingham City in seven attempts in the top flight. That record will need to change if Liverpool are to maintain their pursuit of Tottenham Hotspur and a fourth-placed finish. Birmingham are expected to be unchanged against a Liverpool side that will have little time to recover following their bruising encounter against Benfica in Lisbon on Thursday night. Stuart James,2010-04-02,birmingham,liverpool,https://www.theguardian.com/football/2010/apr/02/squad-sheets-birmingham-city-liverpool
E0,2010-04-04,everton,west ham,2,2,D,1,0,H,H Webb,10,10,5,5,7,17,2,8,2,3,0,0,1.44,4.33,7.5,1.45,4.0,7.0,1.45,4.1,7.0,1.45,4.0,7.0,1.4,3.75,7.0,1.4,4.2,6.75,1.4,4.33,8.5,1.44,4.1,8.0,1.4,4.33,8.5,1.4,4.2,8.0,35,1.45,1.43,4.62,4.17,9.06,7.99,30,1.8,1.73,2.14,2.01,14,0.0,1.13,1.11,6.5,5.76,"Another brutal match report from David Sullivan might be preferable to a visit to Goodison Park for Gianfranco Zola, given that West Ham have won only once in their last 13 visits and face an Everton side that has triumphed on its last seven home league games – a club record in the Premier League. Injury to Mikel Arteta at least deprives Everton of their most creative outlet but with the pressure firmly on the Italian, and his side winning only once on their league travels this season, it will take more than spirit from the struggling Hammers to ease the sense of crisis this weekend. Andy Hunter",2010-04-02,everton,west ham,https://www.theguardian.com/football/2010/apr/02/squad-sheets-everton-west-ham
E0,2010-04-04,fulham,wigan,2,1,H,0,1,A,M Clattenburg,7,12,5,7,11,10,6,3,1,2,0,0,2.0,3.4,3.8,1.9,3.3,3.95,1.9,3.3,4.0,2.1,3.25,3.4,1.91,3.25,3.4,1.9,3.25,3.75,2.0,3.3,3.8,2.0,3.2,4.0,2.05,3.25,3.75,1.91,3.4,4.0,33,2.19,2.02,3.4,3.29,4.05,3.8,27,2.28,2.11,1.73,1.67,17,0.0,1.52,1.43,2.8,2.61,"Fulham are having a season to match the best in their history, with the semi-finals of the Europa League beckoning if they can get past Wolfsburg on Thursday. But Roy Hodgson maintains, perhaps disingenuously, that Premier League points are still the priority, with his side currently on 38. How Roberto Martínez, the Wigan manager, would like the comfort of such a tally as his club are just four points from the drop zone on 31. Fulham's European distractions, plus a run of three defeats in the Premier League, suggest that Martínez will hope that a vital - and impressive - away win can be gained. Jamie Jackson",2010-04-02,fulham,wigan,https://www.theguardian.com/football/2010/apr/02/squad-sheets-fulham-wigan-athletic
E0,2010-04-10,hull,burnley,1,4,A,1,1,D,M Atkinson,11,9,4,7,19,14,6,1,5,1,0,0,1.73,3.6,5.0,1.8,3.6,4.75,1.73,3.5,4.75,1.8,3.4,4.3,1.67,3.75,5.0,1.7,3.6,4.2,1.7,3.6,5.0,1.73,3.5,5.0,1.73,3.6,5.0,1.73,3.4,5.25,30,1.8,1.72,3.78,3.56,5.5,4.95,29,2.0,1.88,2.0,1.86,15,0.0,1.35,1.27,4.0,3.47,"Downplaying the significance of the meeting of the teams in 18th and 19th positions did not appear to be an option for Iain Dowie. ""You can use any adjective you like,"" he said. ""Colossal or humungous, but the importance of it is scary."" Burnley endured a scary Saturday last week, losing 6-1 to Manchester City, meaning that, while relegation is only a possibility for Hull, it is probability for them. The visitors' destiny may be clearer, but manager Brian Laws's future has been the subject of speculation. He needs a result. So do Hull. Richard Jolly",2010-04-09,hull,burnley,https://www.theguardian.com/football/2010/apr/09/squad-sheets-hull-city-burnley
