Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,PSCH,PSCD,PSCA,text,preview_date,home_team,away_team,url
E0,2015-03-21,man city,west brom,3.0,0.0,H,2.0,0.0,H,N Swarbrick,43.0,3.0,16.0,0.0,6.0,5.0,9.0,2.0,0.0,0.0,0.0,1.0,1.3,5.5,8.5,1.3,5.0,10.0,1.3,5.0,9.0,1.3,5.5,10.0,1.32,5.85,10.89,1.33,5.0,9.0,,,,1.3,5.75,12.0,49.0,1.34,1.31,6.5,5.5,12.0,10.01,40.0,1.64,1.58,2.54,2.34,31.0,-1.5,1.93,1.88,2.05,1.97,1.31,6.0,11.25,"After the midweek travails in Catalonia that ended Manchester City’s Champions League dreams at the hands of Barcelona for a second successive year, West Brom’s visit allows Manuel Pellegrini’s beleaguered team to get back on track. That is the hope, of course. But with a record of three wins in their last 12 outings, City’s confidence is low and Albion are sure to make this an awkward early kick-off for the champions. Jamie Jackson",2015-03-20,man city,west brom,https://www.theguardian.com/football/2015/mar/20/manchester-city-west-bromwich-albion-match-preview
E0,2015-03-21,newcastle,arsenal,1.0,2.0,A,0.0,2.0,A,M Jones,16.0,7.0,4.0,3.0,11.0,7.0,9.0,4.0,0.0,0.0,0.0,0.0,6.0,3.8,1.57,5.5,3.8,1.6,4.9,3.7,1.65,5.25,4.0,1.65,6.15,4.34,1.6,6.0,3.75,1.6,,,,6.0,4.33,1.6,49.0,6.25,5.71,4.34,4.04,1.75,1.59,46.0,1.8,1.73,2.22,2.1,31.0,1.0,1.93,1.86,2.1,1.99,5.75,4.2,1.65,"If life at Newcastle United remains one of football’s most enduring serial dramas, the latest plot-line has assumed a distinctly medical tone with assorted injuries leaving John Carver selecting from a skeleton squad. Aware of Papiss Cissé and Fabricio Coloccini’s suspensions, Arsène Wenger will sense an opportunity for Arsenal to mitigate their midweek Champions League disappointment against Monaco by continuing to conclude the League campaign in convincing style. Holland’s Daryl Janmaat, one of Carver’s two available senior defenders, will relocate from right-back to replace Coloccini at centre-half. Louise Taylor",2015-03-20,newcastle,arsenal,https://www.theguardian.com/football/2015/mar/20/newcastle-united-arsenal-match-preview
E0,2015-03-21,southampton,burnley,2.0,0.0,H,1.0,0.0,H,R East,20.0,15.0,3.0,3.0,10.0,7.0,10.0,5.0,0.0,0.0,0.0,0.0,1.4,4.5,7.5,1.45,4.2,7.0,1.45,4.0,7.0,1.44,4.33,7.5,1.46,4.55,8.5,1.44,4.0,8.0,,,,1.45,4.5,8.5,49.0,1.5,1.45,4.65,4.29,8.7,7.78,47.0,2.0,1.92,1.97,1.87,29.0,-1.0,1.83,1.76,2.22,2.1,1.47,4.62,8.1,"Burnley’s survival battle looked doomed at the start of the month, but last Saturday’s defeat of the champions Manchester City has the Turf Moor faithful believing again, and Sunderland are looking vulnerable above them. Southampton are involved at the other end of the table, and their draw at Stamford Bridge showed why they have not yet given up on finishing in the top four. Paul Chronnell",2015-03-20,southampton,burnley,https://www.theguardian.com/football/2015/mar/20/southampton-burnley-match-preview
E0,2015-03-21,stoke,crystal palace,1.0,2.0,A,1.0,2.0,A,A Marriner,17.0,12.0,4.0,3.0,15.0,14.0,8.0,4.0,3.0,4.0,0.0,0.0,2.1,3.3,3.5,2.2,3.1,3.4,2.1,3.2,3.4,2.1,3.3,3.75,2.16,3.34,3.88,2.15,3.2,3.5,,,,2.2,3.25,3.8,49.0,2.2,2.13,3.4,3.25,3.95,3.65,42.0,2.45,2.31,1.65,1.6,26.0,-0.5,2.17,2.11,1.8,1.76,2.54,3.17,3.2,"Having dispatched QPR last Saturday, relegation fears are receding for Palace, but Alan Pardew will be keen for them not to get into flip-flops mode just yet. With a takeover of the club imminent, the Palace squad know an overhaul could be on the cards in the summer. Mark Hughes’s Stoke side sit in eighth, probably the summit of their ambitions, and look capable of staying there. Paul Chronnell",2015-03-20,stoke,crystal palace,https://www.theguardian.com/football/2015/mar/20/stoke-city-crystal-palace-match-preview
E0,2015-03-21,tottenham,leicester,4.0,3.0,H,2.0,1.0,H,M Dean,10.0,14.0,4.0,5.0,8.0,9.0,4.0,4.0,2.0,1.0,0.0,0.0,1.53,4.0,6.0,1.6,4.0,5.25,1.5,4.0,6.1,1.53,4.2,6.0,1.59,4.36,6.15,1.6,4.0,5.5,,,,1.57,4.33,6.25,49.0,1.62,1.56,4.5,4.16,7.0,5.91,44.0,1.7,1.66,2.38,2.21,31.0,-1.0,2.03,1.95,1.96,1.9,1.67,4.11,5.65,"Mauricio Pochettino has had one of his easiest weeks at Tottenham Hotspur. All the manager has had to do is mention last Sunday’s disaster at Manchester United. It was arguably the worst performance of his tenure and the players know that it is incumbent on them to return to their true levels. Leicester won 2-1 at White Hart Lane in the FA Cup in January, but they would trade that for three points in their survival fight. David Hytner",2015-03-20,tottenham,leicester,https://www.theguardian.com/football/2015/mar/20/tottenham-leicester-city-match-preview
E0,2015-03-21,west ham,sunderland,1.0,0.0,H,0.0,0.0,D,L Mason,15.0,7.0,4.0,3.0,14.0,11.0,6.0,4.0,0.0,1.0,0.0,0.0,1.8,3.5,4.5,1.85,3.4,4.25,1.8,3.5,4.2,1.85,3.5,4.33,1.81,3.69,5.14,1.85,3.5,4.33,,,,1.83,3.6,5.0,49.0,1.95,1.81,3.7,3.54,5.0,4.61,47.0,2.08,2.02,1.88,1.78,26.0,-0.5,1.86,1.81,2.12,2.05,1.85,3.61,4.98,"Dick Advocaat’s rescue mission begins at Upton Park. Sunderland replaced Gus Poyet with the Dutchman after the chastening 4-0 home defeat to Aston Villa and hope that he can steer them clear of relegation. Advocaat will see the trip to east London as a good opportunity to hit the ground running as West Ham have not won in the league since 18 January and are likely to be without several key players, including Winston Reid. Jacob Steinberg",2015-03-20,west ham,sunderland,https://www.theguardian.com/football/2015/mar/20/west-ham-united-sunderland-match-preview
E0,2015-03-22,hull,chelsea,2.0,3.0,A,2.0,2.0,D,M Oliver,19.0,8.0,8.0,3.0,14.0,11.0,6.0,6.0,0.0,2.0,0.0,0.0,7.0,4.33,1.44,6.75,4.25,1.45,7.0,4.0,1.45,7.5,4.33,1.44,8.52,4.42,1.48,7.0,4.0,1.5,,,,9.0,4.4,1.45,47.0,9.0,7.87,4.55,4.23,1.55,1.45,45.0,2.09,2.0,1.89,1.79,27.0,1.0,2.26,2.12,1.8,1.74,8.0,4.08,1.54,"José Mourinho knows that with a six-point lead, a game in hand, and faltering rivals the title should be a formality. But the home draws with Southampton and Burnley and the European exit to PSG have exposed some hitherto unnoticed flaws. Chelsea need to show they are not flagging on Sunday, but Hull, just three points above the relegation places, cannot afford to be obliging hosts. Paul Chronnell",2015-03-20,hull,chelsea,https://www.theguardian.com/football/2015/mar/20/hull-city-chelsea-match-preview
E0,2015-03-22,liverpool,man united,1.0,2.0,A,0.0,1.0,A,M Atkinson,7.0,6.0,1.0,4.0,14.0,17.0,2.0,3.0,2.0,2.0,1.0,0.0,2.05,3.4,3.6,2.15,3.4,3.6,2.2,3.2,3.2,2.1,3.4,3.6,2.14,3.49,3.76,2.1,3.25,3.5,,,,2.1,3.5,3.8,46.0,2.3,2.11,3.55,3.37,3.8,3.57,44.0,1.99,1.91,1.98,1.88,24.0,-0.5,2.15,2.09,1.84,1.78,2.33,3.25,3.5,"The fierce rivalry will have an added edge at Anfield with both teams in pursuit of a top-four finish, possibly at the other’s expense, and Liverpool looking to avenge December’s 3-0 defeat at Old Trafford. That result left Brendan Rodgers’ team 10th in the table and 10 points behind United but their recovery has been outstanding, with 33 points taken from the last 39 available. Louis van Gaal’s men must maintain the impressive shown form against Spurs last Sunday or risk being overtaken. Andy Hunter",2015-03-20,liverpool,man united,https://www.theguardian.com/football/2015/mar/20/liverpool-manchester-united-match-preview
E0,2015-03-22,qpr,everton,1.0,2.0,A,0.0,1.0,A,J Moss,14.0,8.0,1.0,3.0,11.0,12.0,1.0,3.0,2.0,1.0,0.0,0.0,3.3,3.4,2.15,3.25,3.25,2.2,3.1,3.3,2.2,3.3,3.4,2.2,3.55,3.42,2.25,3.3,3.3,2.2,,,,3.6,3.4,2.2,47.0,3.6,3.35,3.5,3.35,2.3,2.2,44.0,2.14,2.02,1.88,1.78,24.0,0.25,2.02,1.97,1.96,1.89,3.65,3.55,2.15,"Everton’s long journey back from Ukraine following Thursday night’s Europa League elimination by Dynamo Kyiv, and their chaotic defending in that match, will give QPR hope that they can get the win they badly need to kickstart their survival bid. But QPR’s abject display against Crystal Palace last week must leave Chris Ramsey wondering whether he has anybody who can be relied upon to rise to the occasion. Roberto Martínez will likely be more optimistic than the home manager. Paul Doyle",2015-03-20,qpr,everton,https://www.theguardian.com/football/2015/mar/20/qpr-everton-match-preview
E0,2015-04-04,arsenal,liverpool,4.0,1.0,H,3.0,0.0,H,A Taylor,16.0,13.0,10.0,2.0,7.0,9.0,6.0,5.0,1.0,0.0,0.0,1.0,1.83,3.75,4.2,1.85,3.6,4.0,1.9,3.45,3.8,1.85,3.75,4.2,1.85,3.89,4.51,1.83,3.4,4.5,,,,1.87,3.8,4.4,48.0,1.9,1.83,3.89,3.68,4.6,4.35,46.0,1.77,1.7,2.3,2.14,26.0,-0.75,2.09,2.03,1.87,1.83,1.85,3.74,4.67,Arsenal can take a significant step towards qualifying for the Champions League and simultaneously dampen Liverpool’s hopes with a victory on Saturday. Arsène Wenger and Olivier Giroud’s manager and player of the month awards for March are testament to how strong the Gunners have been. Liverpool will miss the experience of Steven Gerrard and Martin Skrtel but Brendan Rodgers will know his side still have the quality to secure a vital win. Graham Searles,2015-04-03,arsenal,liverpool,https://www.theguardian.com/football/2015/apr/03/arsenal-liverpool-match-preview
E0,2015-04-04,chelsea,stoke,2.0,1.0,H,1.0,1.0,D,J Moss,19.0,7.0,10.0,2.0,5.0,22.0,9.0,0.0,1.0,6.0,0.0,0.0,1.29,5.5,11.0,1.28,5.25,10.5,1.28,5.1,10.0,1.29,5.5,12.0,1.27,6.06,14.38,1.29,5.0,12.0,,,,1.25,6.0,15.0,49.0,1.31,1.27,6.1,5.55,16.0,12.62,48.0,1.89,1.82,2.06,1.98,32.0,-1.5,1.87,1.83,2.12,2.02,1.32,5.5,12.55,"There may be no Diego Costa from the start against Stoke, but Chelsea will still aspire to move further clear at the top of the division with victory in Saturday’s late kick-off. Loïc Rémy’s winner at Hull City in their last fixture may end up as one of the campaign’s key goals. Stoke are safe and, despite having lost their last two games, will test the hosts’ resolve. “A difficult team,” said José Mourinho. An awkward, if not daunting, afternoon lies ahead for the leaders. Dominic Fifield",2015-04-03,chelsea,stoke,https://www.theguardian.com/football/2015/apr/03/chelsea-stoke-city-match-preview
E0,2015-04-04,everton,southampton,1.0,0.0,H,1.0,0.0,H,L Mason,11.0,11.0,1.0,2.0,12.0,17.0,4.0,10.0,0.0,1.0,0.0,0.0,2.63,3.2,2.8,2.6,3.1,2.75,2.5,3.3,2.65,2.6,3.2,2.88,2.73,3.3,2.85,2.6,3.1,2.8,,,,2.75,3.2,2.88,49.0,2.75,2.64,3.3,3.18,3.0,2.81,43.0,2.3,2.21,1.73,1.66,29.0,0.0,1.93,1.86,2.05,1.98,2.9,3.21,2.75,"Back-to-back league wins have eased Everton’s relegation worries but they remain six points shy of the 40-point mark and host a Southampton team who have regained sharpness at a crucial time in the race for European qualification. Ronald Koeman will hope the 38-year-old goalkeeper Kelvin Davis maintains the form that denied Burnley on his first league start for almost 15 months, with Fraser Forster out for the season, and his task will be helped if Romelu Lukaku fails a fitness test on a hamstring injury. Andy Hunter",2015-04-03,everton,southampton,https://www.theguardian.com/football/2015/apr/03/everton-southampton-match-preview
E0,2015-04-04,leicester,west ham,2.0,1.0,H,1.0,1.0,D,M Clattenburg,20.0,14.0,7.0,7.0,12.0,10.0,7.0,6.0,0.0,3.0,0.0,0.0,2.38,3.3,3.1,2.3,3.3,3.0,2.2,3.3,3.1,2.38,3.3,3.1,2.33,3.54,3.24,2.25,3.4,3.1,,,,2.38,3.5,3.13,49.0,2.4,2.32,3.54,3.38,3.25,3.11,47.0,1.9,1.83,2.08,1.97,28.0,-0.25,2.04,1.98,1.93,1.87,2.12,3.64,3.65,"Time is running out for Leicester City in the Premier League. Esteban Cambiasso said earlier in the week that staying up would be “like winning a trophy”. There might still be time for a miraculous recovery but that needs to begin with a win against West Ham. “We have to make sure we maximise our home opportunities,” said the Foxes manager, Nigel Pearson. “That really is going to be pivotal.” Graham Searles",2015-04-03,leicester,west ham,https://www.theguardian.com/football/2015/apr/03/leicester-city-west-ham-united-match-preview
E0,2015-04-04,man united,aston villa,3.0,1.0,H,1.0,0.0,H,R East,19.0,4.0,7.0,2.0,15.0,12.0,10.0,2.0,0.0,1.0,0.0,0.0,1.3,5.5,10.0,1.3,5.0,9.5,1.3,5.0,9.0,1.3,5.0,11.0,1.31,5.7,12.0,1.33,4.8,10.0,,,,1.3,5.5,13.0,49.0,1.4,1.3,5.8,5.29,13.0,10.76,47.0,1.8,1.75,2.19,2.07,31.0,-1.5,1.99,1.93,2.0,1.92,1.36,5.14,10.85,"Everything is suddenly rosy at Manchester United after the consecutive victories over Tottenham Hotspur and Liverpool mean Louis van Gaal can look upwards towards the leaders, Chelsea, as is his stated wish. Yet as the final stretch of the “rat race” to qualify for the Champions League is entered Aston Villa arrive at Old Trafford having drawn 1-1 in the reverse fixture, despite having only 10 men for the final 25 minutes due to Gabriel Agbonlahor’s red card in that December game. This resilience means United may have a difficult time maintaining momentum though, really, given their £150m-plus summer transfer spend there should be only one victor. Jamie Jackson",2015-04-03,man united,aston villa,https://www.theguardian.com/football/2015/apr/03/manchester-united-aston-villa-match-preview
E0,2015-04-04,swansea,hull,3.0,1.0,H,2.0,0.0,H,A Marriner,9.0,10.0,4.0,1.0,11.0,14.0,4.0,7.0,1.0,5.0,0.0,1.0,1.91,3.5,4.2,1.91,3.3,4.1,1.9,3.45,3.8,1.83,3.5,4.5,1.97,3.4,4.56,2.0,3.1,4.2,,,,1.93,3.4,4.75,49.0,2.0,1.94,3.7,3.34,4.75,4.3,43.0,2.48,2.34,1.64,1.58,29.0,-0.5,1.97,1.92,1.98,1.93,2.07,3.32,4.25,"A home match against Hull offers Swansea a good chance to pick up their first points following an international break this season. Away games at Chelsea, Stoke and Manchester City all ended in defeat and the Swansea manager, Garry Monk, says his side “have to put that right” on Saturday. The visitors will be encouraged by the return of James Chester and Mohamed Diamé from injury. Rich Flower",2015-04-03,swansea,hull,https://www.theguardian.com/football/2015/apr/03/swansea-city-hull-city-match-preview
E0,2015-04-04,west brom,qpr,1.0,4.0,A,0.0,3.0,A,L Probert,21.0,12.0,6.0,7.0,6.0,15.0,2.0,4.0,2.0,3.0,1.0,0.0,1.8,3.5,4.5,1.75,3.5,4.75,1.75,3.5,4.5,1.75,3.5,5.0,1.78,3.67,5.41,1.73,3.3,5.5,,,,1.8,3.6,5.2,49.0,1.8,1.75,3.8,3.56,5.6,5.05,47.0,2.22,2.1,1.79,1.73,28.0,-0.5,1.79,1.75,2.2,2.13,1.85,3.7,4.92,"Tony Pulis was typically assertive when he said on Friday that West Brom had “gone off the rails” in recent seasons and he is looking to rebuild the club from top to bottom. He has certainly improved West Brom but they could struggle if Saido Berahino and Brown Ideye fail late fitness tests. That said, QPR’s away form has been dreadful this season, so Pulis will surely remain confident. Graham Searles",2015-04-03,west brom,qpr,https://www.theguardian.com/football/2015/apr/03/west-bromwich-albion-queens-parks-rangers-match-preview
E0,2015-04-05,burnley,tottenham,0.0,0.0,D,0.0,0.0,D,M Atkinson,15.0,12.0,4.0,2.0,9.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,3.5,3.4,2.1,3.6,3.5,2.1,3.2,3.4,2.1,3.6,3.5,2.05,3.5,3.63,2.18,3.5,3.1,2.2,,,,3.4,3.6,2.2,48.0,3.65,3.44,3.65,3.45,2.2,2.13,46.0,1.85,1.79,2.14,2.02,27.0,0.5,1.8,1.76,2.18,2.12,3.24,3.54,2.33,Burnley begin the day in the relegation zone but just one point from safety. Sean Dyche is unrelenting in his view that they can stay in the Premier League and his players will need to draw on every last drop of his defiance to keep Harry Kane from adding to his impressive goal tally. Tottenham are reliant on Kane and will need him to keep firing to maintain their Champions League ambitions. Graham Searles,2015-04-03,burnley,tottenham,https://www.theguardian.com/football/2015/apr/03/burnley-tottenham-hotspur-match-preview
E0,2015-04-05,sunderland,newcastle,1.0,0.0,H,1.0,0.0,H,M Dean,16.0,10.0,4.0,1.0,14.0,18.0,8.0,4.0,5.0,2.0,0.0,0.0,2.5,3.1,3.1,2.5,3.2,2.8,2.2,3.3,3.1,2.4,3.25,3.1,2.59,3.29,3.03,2.62,3.1,2.8,,,,2.6,3.2,3.1,48.0,2.62,2.51,3.4,3.19,3.1,2.97,45.0,2.32,2.22,1.72,1.65,28.0,0.0,1.82,1.76,2.2,2.11,2.87,3.08,2.88,"The so called “Desperation Derby” sees Sunderland hoping to assuage their relegation worries and Newcastle United aiming to end a run of four successive defeats against their detested neighbours. As Dick Advocaat takes charge of Sunderland for the second time much looks set to hinge on the likely midfield duel involving the home enforcer Lee Cattermole and Moussa Sissoko. By uncanny coincidence, Advocaat’s two immediate predecessors, Gus Poyet and Paolo Di Canio, also faced Newcastle during their second matches at the helm, both securing slightly unexpected victories. Louise Taylor",2015-04-03,sunderland,newcastle,https://www.theguardian.com/football/2015/apr/03/sunderland-newcastle-united-match-preview
E0,2015-04-06,crystal palace,man city,2.0,1.0,H,1.0,0.0,H,M Oliver,5.0,22.0,3.0,4.0,11.0,11.0,4.0,13.0,2.0,1.0,0.0,0.0,5.0,4.0,1.67,5.0,4.0,1.7,5.0,3.9,1.6,5.0,4.0,1.67,5.6,4.03,1.68,4.8,3.8,1.7,,,,5.5,4.0,1.7,48.0,6.0,5.19,4.2,3.92,1.73,1.66,47.0,1.85,1.77,2.12,2.04,30.0,1.0,1.79,1.72,2.26,2.16,5.6,4.1,1.67,"The champions will be braced to start Monday’s game in south London nine points behind the leaders, Chelsea, and possibly even from a relatively lowly fourth place in the table, making victory at Selhurst Park essential. Their recent record at Crystal Palace is excellent, the hosts having failed to prevail in this fixture since December 2001, though Alan Pardew’s team have been resurgent of late.The visitors will enjoy the possession, but must be guarded for the pace on the counter offered by Jason Puncheon, Wilfried Zaha and Yannick Bolasie. Dominic Fifield",2015-04-03,crystal palace,man city,https://www.theguardian.com/football/2015/apr/03/crystal-palace-manchester-city-match-preview
E0,2015-04-07,aston villa,qpr,3.0,3.0,D,2.0,1.0,H,C Pawson,21.0,11.0,7.0,5.0,8.0,12.0,7.0,3.0,0.0,4.0,0.0,0.0,2.15,3.4,3.8,2.15,3.3,3.3,2.0,3.3,3.6,2.1,3.4,3.75,2.1,3.43,3.95,2.15,3.2,3.6,,,,2.15,3.4,3.8,48.0,2.15,2.1,3.5,3.32,3.95,3.71,46.0,2.2,2.11,1.8,1.72,26.0,-0.25,1.84,1.8,2.15,2.08,2.08,3.39,4.08,,,,,
E0,2015-04-11,burnley,arsenal,0.0,1.0,A,0.0,1.0,A,M Dean,8.0,17.0,4.0,5.0,15.0,7.0,1.0,6.0,2.0,0.0,0.0,0.0,6.5,4.33,1.57,6.25,4.1,1.57,7.0,4.0,1.45,6.0,4.2,1.57,6.25,4.35,1.58,6.0,3.8,1.57,,,,6.25,4.33,1.57,50.0,7.2,6.21,4.6,4.13,1.59,1.55,47.0,1.8,1.72,2.23,2.12,32.0,1.0,1.99,1.91,2.01,1.95,6.55,3.98,1.63,"A win for Arsenal would take them to within touching distance of the leaders, Chelsea, if only momentarily, before José Mourinho’s side play QPR on Sunday. The visitors are in search of their eighth successive victory in all competitions, while Burnley have just one win from their past 10 games. Arsenal have not lost to a team in the bottom half this season but Sean Dyche’s side have already beaten one of the top four at Turf Moor, defeating the champions, Manchester City, 1-0 last month. Ben Fisher",2015-04-10,burnley,arsenal,https://www.theguardian.com/football/2015/apr/10/burnley-arsenal-match-preview
E0,2015-04-11,southampton,hull,2.0,0.0,H,0.0,0.0,D,K Friend,9.0,15.0,4.0,4.0,7.0,11.0,2.0,5.0,2.0,0.0,0.0,0.0,1.53,4.2,7.5,1.53,3.8,6.5,1.55,3.9,5.6,1.5,4.0,8.0,1.53,4.18,7.8,1.53,3.75,7.0,,,,1.55,4.1,7.0,50.0,1.55,1.51,4.4,3.98,8.5,7.25,48.0,2.3,2.21,1.73,1.66,32.0,-1.0,1.98,1.91,2.02,1.95,1.59,4.05,6.95,"Southampton’s challenge for a Champions League spot may have faded but Hull are unlikely to find them in an accommodating mood. A fifth-place finish is still very much within the home side’s grasp and that would represent a fine achievement for Ronald Koeman in his debut season. A lack of firepower has been the main reason for Southampton’s deteriorating results but their overall performances have remained impressive and they should be too strong for a creaking Hull side in danger of being sucked into the relegation zone. If Steve Bruce’s side are to save themselves, it will probably be during their remaining home fixtures. Paul Doyle",2015-04-10,southampton,hull,https://www.theguardian.com/football/2015/apr/10/southampton-hull-city-match-preview
E0,2015-04-11,sunderland,crystal palace,1.0,4.0,A,0.0,0.0,D,A Taylor,12.0,14.0,3.0,5.0,15.0,17.0,8.0,4.0,2.0,2.0,0.0,0.0,2.9,3.2,2.7,2.75,3.1,2.6,2.4,3.2,2.85,2.75,3.1,2.75,3.0,3.18,2.68,2.7,3.1,2.7,,,,2.9,3.2,2.75,50.0,3.0,2.83,3.4,3.13,2.85,2.66,44.0,2.45,2.34,1.65,1.58,30.0,0.0,2.07,1.98,1.9,1.86,2.82,3.17,2.86,"Alan Pardew has a particular point to prove at a ground where he can expect plenty of abuse from the stands. As Newcastle United manager he lost his last four north-east derbies against Sunderland and will be anxious to see his Palace side wreak revenge on Dick Advocaat’s relegation-threatened team. Advocaat is likely to be wary of Palace’s counterattacking threat as he aims to build on last Sunday’s home triumph against John Carver’s Newcastle. Even if the current mini-heatwave continues, Sunderland’s Dutch manager is expected to wear his lucky brown winter scarf. Louise Taylor",2015-04-10,sunderland,crystal palace,https://www.theguardian.com/football/2015/apr/10/sunderland-crystal-palace-match-preview
E0,2015-04-11,swansea,everton,1.0,1.0,D,0.0,1.0,A,M Oliver,11.0,12.0,3.0,8.0,18.0,12.0,3.0,6.0,3.0,3.0,0.0,0.0,2.5,3.3,3.1,2.5,3.3,2.95,2.4,3.3,2.75,2.4,3.3,3.1,2.48,3.31,3.17,2.5,3.2,2.9,,,,2.5,3.3,3.1,50.0,2.52,2.45,3.35,3.23,3.17,3.02,48.0,2.2,2.12,1.81,1.71,29.0,0.0,1.77,1.73,2.23,2.15,2.52,3.3,3.12,"Swansea have never beaten Everton in the league though they saw them off 3-0 in the League Cup and another win would take the Swans past the previous-best points total of 47. For Roberto Martínez it is back to the club where it all started as a manager and after a season’s best three league wins in a row, will be looking to extend that as the race for places and prize money intensifies. Mark Tallentire",2015-04-10,swansea,everton,https://www.theguardian.com/football/2015/apr/10/swansea-city-everton-match-preview
E0,2015-04-11,tottenham,aston villa,0.0,1.0,A,0.0,1.0,A,L Probert,14.0,10.0,3.0,3.0,11.0,12.0,9.0,6.0,3.0,2.0,0.0,1.0,1.62,4.2,6.0,1.62,4.1,5.5,1.55,3.9,5.6,1.62,4.0,5.75,1.63,4.26,5.93,1.62,3.8,5.5,,,,1.62,4.2,6.0,50.0,1.65,1.6,4.33,4.05,6.4,5.72,47.0,1.77,1.7,2.28,2.13,32.0,-1.0,2.09,2.01,1.92,1.85,1.63,4.1,6.2,"Will it be a triumphant return to White Hart Lane for Tim Sherwood? How he would love to get one over on his former club and show Tottenham Hotspur that they were wrong to sack him last summer, although it is not all about revenge for the Villa manager. His team are a mere three points above the bottom three and are winless in their past three matches. Yet putting an end to that worrying run will not be straightforward against Spurs, who have not completely given up hope of finishing in the top four. Jacob Steinberg",2015-04-10,tottenham,aston villa,https://www.theguardian.com/football/2015/apr/10/tottenham-hotspur-aston-villa-match-preview
E0,2015-04-11,west brom,leicester,2.0,3.0,A,2.0,1.0,H,M Atkinson,8.0,12.0,5.0,4.0,15.0,15.0,4.0,6.0,2.0,2.0,0.0,0.0,2.3,3.4,3.4,2.2,3.25,3.2,2.0,3.3,3.6,2.2,3.4,3.5,2.33,3.38,3.39,2.3,3.2,3.2,,,,2.3,3.4,3.4,50.0,2.33,2.27,3.4,3.29,3.6,3.3,48.0,2.22,2.05,1.83,1.76,29.0,-0.25,2.0,1.95,1.95,1.91,2.37,3.37,3.31,"West Bromwich Albion will celebrate Jeff Astle Day hoping to overcome last weekend’s humbling at the hands of QPR, when Tony Pulis’s team shipped four goals to leave them with only one win from their past five games in all competitions. Leicester, buoyed by a win over West Ham a week ago, need to keep building momentum if they are to defy the odds and survive an immediate return to the Championship. They sit six points from safety but have a favourable run-in. Alan Smith",2015-04-10,west brom,leicester,https://www.theguardian.com/football/2015/apr/10/west-bromwich-albion-leicester-city-match-preview
E0,2015-04-11,west ham,stoke,1.0,1.0,D,1.0,0.0,H,R East,11.0,18.0,3.0,2.0,17.0,13.0,4.0,10.0,3.0,1.0,0.0,0.0,2.3,3.4,3.4,2.3,3.2,3.1,2.1,3.2,3.4,2.2,3.4,3.4,2.33,3.37,3.4,2.3,3.2,3.2,,,,2.3,3.4,3.4,50.0,2.33,2.26,3.4,3.29,3.58,3.31,48.0,2.19,2.07,1.82,1.75,29.0,-0.25,2.0,1.95,1.95,1.91,2.15,3.45,3.8,"Although unhelpful, fresh doubts over the long-term future of the West Ham manager, Sam Allardyce, should not derail West Ham’s hopes of securing a top-half finish. The hosts have lost four of their past five matches and go into the game level on points with Stoke, who have lost their previous three. This hardly suggests a classic is in store but keep an eye on Peter Crouch, who is one headed goal away from Alan Shearer’s Premier League record of 46. Ben Fisher",2015-04-10,west ham,stoke,https://www.theguardian.com/football/2015/apr/10/west-ham-united-stoke-city-match-preview
E0,2015-04-12,man united,man city,4.0,2.0,H,2.0,1.0,H,M Clattenburg,11.0,10.0,7.0,3.0,9.0,16.0,1.0,5.0,0.0,3.0,0.0,0.0,2.63,3.4,2.88,2.7,3.4,2.7,2.4,3.3,2.75,2.6,3.4,2.8,2.74,3.5,2.71,2.7,3.1,2.7,,,,2.7,3.4,2.75,50.0,2.74,2.61,3.6,3.34,2.9,2.72,49.0,1.92,1.81,2.08,2.0,30.0,0.0,1.98,1.9,2.0,1.95,2.81,3.29,2.78,Can Manchester United beat Manchester City for the first time on their own patch since 2011? Can Manuel Pellegrini’s champions halt a slide that has featured three defeats in the past five league games? The answers to these questions – and many more – should be known by 6pm on Sunday when whichever team has kept their head best amidst the sound and fury of the 169th derby has the best chance of claiming the spoils. Jamie Jackson,2015-04-10,man united,man city,https://www.theguardian.com/football/2015/apr/10/manchester-united-manchester-city-match-preview
